settlement_id,merchant_id,payment_id,account_id,settlement_amount,settlement_status,initiated_at,completed_at,bank_reference
SET0001099,MER000039,PAY0001034,ACC000039,54404,Completed,2024-11-03 13:42:00,2024-11-04 03:42:00,BNKREF10001098
SET0001100,MER000052,PAY0000515,ACC000052,23771,Completed,2025-10-01 16:29:00,2025-10-03 05:29:00,BNKREF10001099
SET0001101,MER000003,PAY0001286,ACC000003,97382,Completed,2025-06-12 05:36:00,2025-06-14 01:36:00,BNKREF10001100
SET0001102,MER000060,PAY0000549,ACC000060,74302,Completed,2025-10-15 17:51:00,2025-10-16 22:51:00,BNKREF10001101
SET0001103,MER000008,PAY0001070,ACC000008,19822,Initiated,2024-07-24 11:29:00,,
SET0001104,MER000039,PAY0000892,ACC000039,83190,Completed,2025-02-24 10:55:00,2025-02-24 16:55:00,BNKREF10001103
SET0001105,MER000027,PAY0000845,ACC000027,78904,Completed,2024-09-30 09:41:00,2024-10-02 06:41:00,BNKREF10001104
SET0001106,MER000031,PAY0000832,ACC000031,40803,Completed,2024-09-01 03:09:00,2024-09-01 20:09:00,BNKREF10001105
SET0001107,MER000060,PAY0000995,ACC000060,26575,Completed,2025-07-27 13:27:00,2025-07-27 17:27:00,BNKREF10001106
SET0001108,MER000021,PAY0000559,ACC000021,86433,Completed,2024-05-19 00:16:00,2024-05-19 19:16:00,BNKREF10001107
SET0001109,MER000023,PAY0001320,ACC000023,11100,Completed,2024-02-13 23:31:00,2024-02-14 04:31:00,BNKREF10001108
SET0001110,MER000041,PAY0001233,ACC000041,88137,Failed,2024-11-01 02:57:00,2024-11-02 03:57:00,BNKREF10001109
SET0001111,MER000012,PAY0000813,ACC000012,15912,Completed,2024-05-23 07:07:00,2024-05-24 17:07:00,BNKREF10001110
SET0001112,MER000067,PAY0001361,ACC000067,31305,Completed,2025-08-17 16:16:00,2025-08-17 23:16:00,BNKREF10001111
SET0001113,MER000016,PAY0000642,ACC000016,55526,Completed,2024-12-03 18:47:00,2024-12-04 11:47:00,BNKREF10001112
SET0001114,MER000028,PAY0000296,ACC000028,53626,Failed,2024-04-19 05:13:00,2024-04-20 11:13:00,BNKREF10001113
SET0001115,MER000033,PAY0001208,ACC000033,41582,Completed,2024-02-27 15:34:00,2024-02-28 00:34:00,BNKREF10001114
SET0001116,MER000070,PAY0000868,ACC000070,47678,Failed,2025-05-01 21:15:00,2025-05-02 08:15:00,BNKREF10001115
SET0001117,MER000061,PAY0001466,ACC000061,4662,Completed,2025-01-11 09:01:00,2025-01-13 01:01:00,BNKREF10001116
SET0001118,MER000007,PAY0001415,ACC000007,83848,Completed,2025-11-18 07:16:00,2025-11-19 04:16:00,BNKREF10001117
SET0001119,MER000047,PAY0001404,ACC000047,51017,Completed,2024-05-04 17:55:00,2024-05-05 23:55:00,BNKREF10001118
SET0001120,MER000002,PAY0000805,ACC000002,39083,Completed,2024-09-18 09:05:00,2024-09-19 02:05:00,BNKREF10001119
SET0001121,MER000027,PAY0000329,ACC000027,53353,Completed,2025-03-25 20:20:00,2025-03-27 15:20:00,BNKREF10001120
SET0001122,MER000005,PAY0000562,ACC000005,94129,Completed,2024-03-23 15:30:00,2024-03-24 14:30:00,BNKREF10001121
SET0001123,MER000055,PAY0000206,ACC000055,55264,Completed,2024-06-13 22:16:00,2024-06-14 22:16:00,BNKREF10001122
SET0001124,MER000042,PAY0000929,ACC000042,58217,Completed,2024-01-29 01:41:00,2024-01-30 19:41:00,BNKREF10001123
SET0001125,MER000018,PAY0000007,ACC000018,10878,Completed,2025-02-14 06:40:00,2025-02-15 20:40:00,BNKREF10001124
SET0001126,MER000015,PAY0000324,ACC000015,17151,Failed,2024-09-12 16:45:00,2024-09-14 11:45:00,BNKREF10001125
SET0001127,MER000053,PAY0000655,ACC000053,22838,Completed,2025-04-07 15:55:00,2025-04-08 09:55:00,BNKREF10001126
SET0001128,MER000042,PAY0000578,ACC000042,49556,Completed,2024-07-22 02:26:00,2024-07-23 05:26:00,BNKREF10001127
SET0001129,MER000029,PAY0000043,ACC000029,11762,Completed,2024-01-24 17:41:00,2024-01-25 09:41:00,BNKREF10001128
SET0001130,MER000060,PAY0000407,ACC000060,81103,Completed,2024-09-25 22:54:00,2024-09-27 01:54:00,BNKREF10001129
SET0001131,MER000055,PAY0001230,ACC000055,74449,Failed,2024-09-23 04:05:00,2024-09-23 16:05:00,BNKREF10001130
SET0001132,MER000016,PAY0000029,ACC000016,88391,Completed,2025-06-22 13:49:00,2025-06-23 20:49:00,BNKREF10001131
SET0001133,MER000064,PAY0000243,ACC000064,37843,Completed,2024-08-17 22:13:00,2024-08-18 17:13:00,BNKREF10001132
SET0001134,MER000064,PAY0000783,ACC000064,37189,Completed,2024-05-13 13:54:00,2024-05-14 04:54:00,BNKREF10001133
SET0001135,MER000025,PAY0000857,ACC000025,38136,Initiated,2024-07-03 13:50:00,,
SET0001136,MER000034,PAY0000483,ACC000034,89788,Completed,2025-09-24 14:58:00,2025-09-26 05:58:00,BNKREF10001135
SET0001137,MER000059,PAY0000176,ACC000059,52208,Completed,2024-01-11 15:08:00,2024-01-13 13:08:00,BNKREF10001136
SET0001138,MER000028,PAY0001461,ACC000028,9675,Completed,2025-01-27 22:27:00,2025-01-28 16:27:00,BNKREF10001137
SET0001139,MER000013,PAY0001141,ACC000013,46539,Completed,2024-03-01 01:21:00,2024-03-02 09:21:00,BNKREF10001138
SET0001140,MER000006,PAY0000011,ACC000006,88083,Completed,2024-09-16 16:39:00,2024-09-17 19:39:00,BNKREF10001139
SET0001141,MER000048,PAY0000271,ACC000048,66127,Completed,2025-07-26 01:37:00,2025-07-26 13:37:00,BNKREF10001140
SET0001142,MER000064,PAY0000695,ACC000064,56844,Completed,2025-04-24 04:05:00,2025-04-25 15:05:00,BNKREF10001141
SET0001143,MER000019,PAY0000534,ACC000019,36931,Failed,2024-04-29 10:02:00,2024-04-30 19:02:00,BNKREF10001142
SET0001144,MER000047,PAY0000881,ACC000047,67860,Completed,2024-10-16 08:39:00,2024-10-17 02:39:00,BNKREF10001143
SET0001145,MER000041,PAY0000893,ACC000041,72933,Failed,2024-06-17 10:47:00,2024-06-17 21:47:00,BNKREF10001144
SET0001146,MER000057,PAY0000109,ACC000057,61736,Completed,2024-07-12 04:03:00,2024-07-12 08:03:00,BNKREF10001145
SET0001147,MER000034,PAY0000335,ACC000034,5446,Failed,2025-04-23 13:07:00,2025-04-24 22:07:00,BNKREF10001146
SET0001148,MER000057,PAY0000731,ACC000057,19505,Completed,2025-07-28 15:29:00,2025-07-30 15:29:00,BNKREF10001147
SET0001149,MER000016,PAY0000716,ACC000016,98395,Completed,2024-04-05 06:55:00,2024-04-05 18:55:00,BNKREF10001148
SET0001150,MER000066,PAY0000559,ACC000066,69045,Completed,2025-07-30 21:37:00,2025-07-30 23:37:00,BNKREF10001149
SET0001151,MER000024,PAY0000853,ACC000024,43177,Completed,2024-03-19 07:49:00,2024-03-19 15:49:00,BNKREF10001150
SET0001152,MER000004,PAY0000583,ACC000004,14002,Completed,2025-11-28 21:07:00,2025-11-30 12:07:00,BNKREF10001151
SET0001153,MER000042,PAY0000315,ACC000042,62995,Completed,2024-01-30 02:29:00,2024-01-31 22:29:00,BNKREF10001152
SET0001154,MER000059,PAY0001287,ACC000059,5847,Initiated,2024-10-02 19:42:00,,
SET0001155,MER000058,PAY0000666,ACC000058,37187,Completed,2025-08-05 04:13:00,2025-08-06 23:13:00,BNKREF10001154
SET0001156,MER000042,PAY0000114,ACC000042,33544,Completed,2024-03-13 17:38:00,2024-03-14 20:38:00,BNKREF10001155
SET0001157,MER000023,PAY0000492,ACC000023,51021,Completed,2025-02-12 02:01:00,2025-02-12 14:01:00,BNKREF10001156
SET0001158,MER000052,PAY0000584,ACC000052,64436,Initiated,2025-10-24 20:09:00,,
SET0001159,MER000056,PAY0000636,ACC000056,67294,Completed,2025-09-09 04:22:00,2025-09-10 05:22:00,BNKREF10001158
SET0001160,MER000026,PAY0001003,ACC000026,55552,Completed,2025-04-01 12:30:00,2025-04-03 04:30:00,BNKREF10001159
SET0001161,MER000012,PAY0000866,ACC000012,12282,Completed,2025-01-12 19:11:00,2025-01-14 00:11:00,BNKREF10001160
SET0001162,MER000006,PAY0001052,ACC000006,93637,Completed,2024-12-15 14:43:00,2024-12-17 11:43:00,BNKREF10001161
SET0001163,MER000020,PAY0001015,ACC000020,61470,Completed,2025-06-23 20:41:00,2025-06-24 16:41:00,BNKREF10001162
SET0001164,MER000056,PAY0000163,ACC000056,39475,Failed,2025-05-04 09:09:00,2025-05-06 06:09:00,BNKREF10001163
SET0001165,MER000032,PAY0001072,ACC000032,10131,Initiated,2025-03-13 09:36:00,,
SET0001166,MER000006,PAY0001052,ACC000006,86719,Completed,2024-04-20 16:27:00,2024-04-21 23:27:00,BNKREF10001165
SET0001167,MER000033,PAY0000728,ACC000033,15033,Completed,2024-09-17 18:05:00,2024-09-17 21:05:00,BNKREF10001166
SET0001168,MER000060,PAY0000368,ACC000060,92424,Initiated,2024-07-05 12:02:00,,
SET0001169,MER000039,PAY0000643,ACC000039,81864,Completed,2025-08-24 23:29:00,2025-08-26 05:29:00,BNKREF10001168
SET0001170,MER000034,PAY0000700,ACC000034,79274,Initiated,2024-07-10 06:11:00,,
SET0001171,MER000034,PAY0001380,ACC000034,51864,Initiated,2024-04-18 13:34:00,,
SET0001172,MER000015,PAY0000028,ACC000015,86308,Completed,2024-06-24 20:30:00,2024-06-25 23:30:00,BNKREF10001171
SET0001173,MER000063,PAY0000621,ACC000063,88587,Completed,2025-09-25 19:23:00,2025-09-27 17:23:00,BNKREF10001172
SET0001174,MER000051,PAY0000620,ACC000051,14768,Initiated,2024-03-30 04:08:00,,
SET0001175,MER000003,PAY0001426,ACC000003,85262,Completed,2024-07-11 00:13:00,2024-07-11 11:13:00,BNKREF10001174
SET0001176,MER000031,PAY0000893,ACC000031,60842,Initiated,2025-10-03 17:12:00,,
SET0001177,MER000019,PAY0000971,ACC000019,96933,Completed,2025-03-08 00:07:00,2025-03-08 11:07:00,BNKREF10001176
SET0001178,MER000057,PAY0000994,ACC000057,26489,Completed,2025-04-27 00:55:00,2025-04-27 17:55:00,BNKREF10001177
SET0001179,MER000038,PAY0001167,ACC000038,82729,Initiated,2025-02-05 01:21:00,,
SET0001180,MER000056,PAY0000852,ACC000056,38212,Completed,2025-05-22 23:37:00,2025-05-24 12:37:00,BNKREF10001179
SET0001181,MER000005,PAY0000999,ACC000005,89054,Completed,2025-02-13 15:32:00,2025-02-15 08:32:00,BNKREF10001180
SET0001182,MER000063,PAY0000475,ACC000063,72616,Completed,2024-03-03 16:01:00,2024-03-04 14:01:00,BNKREF10001181
SET0001183,MER000009,PAY0000549,ACC000009,81718,Completed,2025-10-25 13:56:00,2025-10-26 22:56:00,BNKREF10001182
SET0001184,MER000045,PAY0000919,ACC000045,61604,Completed,2025-03-22 00:10:00,2025-03-22 14:10:00,BNKREF10001183
SET0001185,MER000045,PAY0000898,ACC000045,44553,Completed,2024-08-25 16:14:00,2024-08-27 13:14:00,BNKREF10001184
SET0001186,MER000060,PAY0000269,ACC000060,88325,Completed,2024-10-27 23:45:00,2024-10-29 03:45:00,BNKREF10001185
SET0001187,MER000047,PAY0000968,ACC000047,87532,Completed,2024-06-14 19:13:00,2024-06-15 02:13:00,BNKREF10001186
SET0001188,MER000062,PAY0000265,ACC000062,54623,Completed,2024-06-26 06:10:00,2024-06-26 14:10:00,BNKREF10001187
SET0001189,MER000064,PAY0000622,ACC000064,2476,Initiated,2024-08-28 06:35:00,,
SET0001190,MER000046,PAY0000535,ACC000046,4290,Completed,2024-12-31 21:10:00,2025-01-02 07:10:00,BNKREF10001189
SET0001191,MER000009,PAY0000692,ACC000009,29472,Completed,2025-03-16 03:39:00,2025-03-17 16:39:00,BNKREF10001190
SET0001192,MER000063,PAY0000529,ACC000063,73110,Initiated,2024-12-14 11:49:00,,
SET0001193,MER000035,PAY0000310,ACC000035,6708,Initiated,2025-06-11 19:42:00,,
SET0001194,MER000057,PAY0000937,ACC000057,73824,Completed,2024-04-23 03:50:00,2024-04-23 11:50:00,BNKREF10001193
SET0001195,MER000006,PAY0001039,ACC000006,27020,Initiated,2024-04-17 05:40:00,,
SET0001196,MER000047,PAY0000322,ACC000047,96117,Completed,2024-10-26 22:28:00,2024-10-28 07:28:00,BNKREF10001195
SET0001197,MER000013,PAY0000316,ACC000013,26562,Completed,2025-10-24 11:21:00,2025-10-24 20:21:00,BNKREF10001196
SET0001198,MER000057,PAY0000852,ACC000057,37685,Completed,2024-01-07 07:53:00,2024-01-08 06:53:00,BNKREF10001197
SET0001199,MER000065,PAY0000351,ACC000065,47370,Completed,2024-03-28 08:23:00,2024-03-29 12:23:00,BNKREF10001198
SET0001200,MER000032,PAY0000311,ACC000032,54286,Completed,2025-06-26 13:50:00,2025-06-27 18:50:00,BNKREF10001199
